CLID	SYMBOL	NAME	MICROARRAY_CLASSIFICATION	TRADITIONAL_CLASSIFICATION	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18
IMAGE:115443	HSPC216_	hypothetical_protein_HSPC216_	G2/M	None	-0.00517	-0.01031	0.00841	-0.00333	0.02865	-0.02916	-0.01076	0.03668	-0.00118	0.01264	-0.01071	-0.01055	0.00529	-0.0029	-0.03181	0.02614	0.01144	-0.0092
IMAGE:1155048	ATP6V1A1_	"**ATPase,_H+_transporting,_lysosomal_70kD,_V1_subunit_A,_isoform_1_"	None	None	0.00079	0.00543	-0.00635	0.01508	0.00935	0.00045	0.00377	0.00451	-0.00439	-0.00799	0.0103	0.00351	-0.00281	0.00606	0.00439	0.00706	0.01358	-0.00531
IMAGE:1155709	MCP_	"membrane_cofactor_protein_(CD46,_trophoblast-lymphocyte_cross-reactive_antigen)_"	None	None	-0.00492	0.00706	0.0006	-0.00375	0.01544	0.00499	-0.00744	0.00552	-0.00821	-0.00205	0.00906	-0.00713	-0.00661	0.00678	-0.00498	-0.00993	0.00565	-0.0089
IMAGE:1156515	MSH2_	"**mutS_homolog_2,_colon_cancer,_nonpolyposis_type_1_(E._coli)_"	G1/S	None	0.01093	0.00896	-0.02	0.01483	-0.00725	-0.01382	-0.00088	-0.00177	-0.00678	-0.00528	-0.00311	-0.00364	-0.02229	0.00397	0.01245	-0.00706	0.01526	-0.00609
IMAGE:1159246	LOC51596_	divalent_cation_tolerant_protein_CUTA_	None	None	-0.00179	0.00601	-0.0064	-0.00891	0.00986	0.0073	0.01363	-0.00093	-0.00854	-0.00477	-0.00223	-0.00132	0.00096	-0.01254	-0.00338	-0.01338	-0.03306	-0.0151
IMAGE:1160558	PTS_	6-pyruvoyltetrahydropterin_synthase_	None	None	0.01452	0.00887	0.01263	0.01323	-0.00605	0.00256	0.00547	-0.01193	0.01214	-0.00874	-0.00147	0.00569	-0.01023	0.00248	-0.00418	-0.01131	0.00019	-0.01022
IMAGE:1161155	CDKN2A_	"cyclin-dependent_kinase_inhibitor_2A_(melanoma,_p16,_inhibits_CDK4)_"	None	None	-0.00049	-0.00012	0.01034	0.00137	-0.00069	0.0034	-0.01149	0.00283	-0.01632	-0.00579	-0.00306	0.00428	0.00904	-0.00261	0.00154	-0.00581	0.01095	-0.0086
IMAGE:117525	EEF1A1_	**eukaryotic_translation_elongation_factor_1_alpha_1_	None	None	-0.00233	-0.01058	-0.01585	0.00712	-0.00943	0.00925	0.0052	0.00099	-0.00422	0.00317	0.01544	0.00166	0.00723	-0.00129	-0.00093	0.014	0.00818	-0.00878
IMAGE:1175398	YARS_	tyrosyl-tRNA_synthetase_	None	None	0.0016	0.00038	0.00466	0.0087	-0.00996	0.00612	0.001	0.0046	-0.00241	-0.01364	0.0052	-0.00374	0.0103	0.01645	-0.00657	-0.00181	0.02254	-0.00437
IMAGE:118015	None	"Homo_sapiens_cDNA_FLJ40919_fis,_clone_UTERU2005601_"	None	None	0.01194	0.00171	0.0048	0.00736	-0.0085	-0.00125	0.00612	-0.01155	-0.00501	0.00509	0.00531	-0.00576	-0.00231	-0.00418	0.00309	0.01468	-0.00605	-0.01192
IMAGE:118494	None	"Homo_sapiens_cDNA_FLJ39396_fis,_clone_PLACE6008640_"	None	None	-0.00082	0.00347	0.01339	0.018	0.02094	0.03786	0.00203	0.00805	0.00934	-0.00325	-0.00567	-0.00716	0.00111	0.00646	-0.00363	-0.00054	0.01444	-0.00512
IMAGE:118504	SF3B3_	"**splicing_factor_3b,_subunit_3,_130kD_"	None	None	-0.00177	-0.01551	-0.01023	-0.00308	-0.0108	0.00615	0.00265	0.0041	0.00072	0.00539	0.00793	-0.01323	-0.00194	-0.00256	-0.00062	0.00266	-0.00186	-0.00746
IMAGE:1187808	None	"**EST,_Weakly_similar_to_YYY1_HUMAN_Very_very_hypothetical_protein_RMSA-1_[H.sapiens]_"	None	None	-0.012	-0.00222	0.01103	-0.00687	-0.00311	0.0049	0.00968	0.00205	-0.00665	0.0062	0.00145	-0.00522	-0.01599	0.00742	-0.01547	-0.01118	-0.00454	-0.00876
IMAGE:1190928	None	None	None	None	-0.01042	0.01572	-0.01595	-0.00448	0.00023	0.0029	0.00054	0.00053	0.00994	0.00188	0.00608	-0.00032	-0.01108	-0.00101	-0.01901	-0.0042	-0.01932	-0.01429
IMAGE:1191140	KIAANone977_	KIAA0977_protein_	None	None	0.00172	-0.01188	-0.0057	0.00599	-0.0043	0.00548	-0.00087	0.00352	-0.0101	-0.00206	-0.00253	0.01072	0.00658	-0.01287	-0.01761	-0.00739	-0.01997	-0.01357
IMAGE:1191176	EIF4A1_	"eukaryotic_translation_initiation_factor_4A,_isoform_1_"	None	None	-0.00064	-0.00732	-0.00475	-0.00654	0.01143	0.00414	-0.00148	0.0118	0.00111	-0.0198	0.011	0.00509	0.01547	-0.01898	-0.00611	-0.00883	-0.01931	-0.01313
IMAGE:119851	D12S2489E_	DNA_segment_on_chromosome_12_(unique)_2489_expressed_sequence_	None	None	0.02429	-0.00146	-0.00833	0.01016	-0.02413	-0.00392	-0.00971	0.00168	-0.00942	0.00079	-0.00971	-0.00529	0.00859	-0.00163	-0.00184	-0.00425	0.01091	-0.01056
IMAGE:119914	KIAANone22None_	**KIAA0220_protein_	None	None	-0.001	-0.00604	0.0135	0.00273	-0.02285	-0.00684	-0.01017	-0.0116	-0.00011	-0.00474	-0.00364	-0.00854	-0.02158	-0.00101	-0.00838	0.00313	-0.00905	-0.00914
IMAGE:119955	None	"ESTs,_Weakly_similar_to_putative_ribosomal_protein_[Arabidopsis_thaliana]_[A.thaliana]_"	None	None	-0.01082	-0.00652	0.0056	0.01029	0.00941	0.0026	0.00151	-0.00563	-0.00144	-0.00511	-0.00728	0.00427	0.00301	0.0038	0.00076	-0.00862	-0.00835	-0.00829
IMAGE:120015	STK4_	serine/threonine_kinase_4_	None	None	-0.01262	-0.00046	-0.00061	-0.00382	-0.00971	0.00084	-0.0145	0.01661	-0.00065	0.01279	0.01219	-0.00343	0.00111	0.00058	0.0058	0.00198	-0.00337	-0.00826
IMAGE:1203822	GNB2L1_	"guanine_nucleotide_binding_protein_(G_protein),_beta_polypeptide_2-like_1_"	None	None	0.00623	-0.00503	-0.00706	-0.00089	0.00289	0.00177	0.00058	-0.00521	-0.00208	-0.00772	0.01184	0.00185	-0.00059	-0.00001	-0.00793	-0.00497	-0.01753	-0.01458
IMAGE:120585	FLJ1None33None_	**hypothetical_protein_FLJ10330_	None	None	-0.00694	-0.0078	0.00366	0.00097	-0.00968	0.01053	-0.00267	-0.00447	-0.00094	0.00139	0.00367	0.00159	-0.00348	-0.00552	-0.00348	-0.00097	0.00234	-0.0066
IMAGE:120684	None	None	None	None	-0.0187	0.00727	-0.00456	0.01788	0.00432	0.00175	0.0282	-0.01086	-0.00778	-0.00134	0.00915	-0.0079	0.00073	0.01012	0.00052	0.00686	-0.00172	-0.00582
IMAGE:120707	WHIP_	Werner_helicase_interacting_protein_	None	None	0.0069	0.00712	0.0009	-0.00632	0.00788	0.00061	0.00445	-0.01091	0.0079	-0.00353	-0.00137	0.00438	-0.0029	-0.00665	-0.00123	-0.00275	-0.00605	-0.00955
IMAGE:1211795	RPLPNone_	"**ribosomal_protein,_large,_P0_"	None	None	0.00742	0.01482	-0.0019	-0.00298	0.00853	-0.00366	-0.0052	-0.01243	-0.0005	-0.00397	0.01218	0.00348	-0.00232	-0.00861	-0.01036	-0.00465	-0.01712	-0.01587
IMAGE:121251	MGC5576_	hypothetical_protein_MGC5576_	None	None	-0.01055	0.00723	-0.00872	0.0109	0.01193	0.00293	0.0062	0.00059	0.00475	0.00125	0.00354	0.00407	-0.00543	0.00622	0.00408	0.00705	0.00042	-0.0101
IMAGE:121470	BCCIP_	BRCA2_and_CDKN1A_interacting_protein_	None	None	-0.00037	0.0066	0.01083	0.00896	-0.00767	-0.01225	-0.00368	-0.00054	0.00102	0.00023	0.02895	-0.01413	-0.01824	-0.01506	-0.01014	-0.00389	0.00572	-0.01036
IMAGE:121489	SSR1_	"signal_sequence_receptor,_alpha_(translocon-associated_protein_alpha)_"	None	None	0.00603	0.00448	-0.00608	-0.00059	0.00143	-0.00632	0.01157	-0.01048	-0.00076	0.00222	0.00809	0.00272	-0.00635	-0.00393	0.00029	0.00683	0.01139	-0.00613
IMAGE:121491	None	"Homo_sapiens_cDNA_FLJ30352_fis,_clone_BRACE2007646_"	None	None	0.03109	0.02022	-0.00634	0.00208	-0.0111	-0.01399	0.01003	-0.01287	0.01311	0.00011	-0.01119	-0.01048	-0.00511	-0.00135	-0.01048	-0.01518	0.00941	-0.01197
IMAGE:121530	MGC1None966_	hypothetical_protein_MGC10966_	None	None	0.00301	0.00573	-0.00268	-0.01368	-0.00183	0.00097	-0.00173	0.01132	-0.00227	-0.00192	0.00306	-0.01309	0.00504	0.00014	-0.00279	0.00568	-0.00374	-0.00963
IMAGE:121533	WHSC1L1_	**Wolf-Hirschhorn_syndrome_candidate_1-like_1_	None	None	0.01259	0.00647	-0.00233	0.00472	0.00293	0.00153	0.00287	-0.00995	0.00142	-0.00708	-0.0032	0.00521	0.00241	0.00678	0.00649	-0.00033	-0.00184	-0.01018
IMAGE:121605	SMARCB1_	"SWI/SNF_related,_matrix_associated,_actin_dependent_regulator_of_chromatin,_subfamily_b,_member_1_"	None	None	0.00439	0.00206	0.0004	0.01323	-0.00321	-0.00468	-0.00614	0.00793	-0.0104	-0.00684	0.01249	0.00224	0.00767	-0.00228	-0.01267	0.00277	0.00911	-0.01184
IMAGE:121621	HNRPU_	heterogeneous_nuclear_ribonucleoprotein_U_(scaffold_attachment_factor_A)_	None	None	-0.01436	-0.01036	0.00601	-0.00578	0.0026	-0.00446	0.00254	0.00243	-0.00202	-0.0006	0.0111	-0.00684	-0.00433	0.00912	0.00596	0.00845	0.01846	-0.00436
IMAGE:121628	HAO1_	**hydroxyacid_oxidase_(glycolate_oxidase)_1_	None	None	0.01133	0.00991	0.00641	0.0079	-0.00764	-0.00926	-0.00463	0.00071	0.01483	-0.01885	-0.01275	-0.00214	-0.0094	-0.00921	0.01067	-0.00004	-0.02119	-0.01385
IMAGE:121633	DTX1_	deltex_homolog_1_(Drosophila)_	None	None	-0.01438	-0.00865	0.00805	-0.00522	0.00348	0.00634	-0.00724	0.00344	-0.0033	-0.00194	-0.0053	-0.01524	-0.00435	0.00909	0.00365	-0.00304	-0.00545	-0.00597
IMAGE:121798	FLJ11127_	hypothetical_protein_FLJ11127_	S	None	0.02008	0.01908	0.00509	0.01609	0.00264	-0.00251	-0.00671	-0.00791	-0.00453	-0.00915	0.00118	0.00063	-0.02256	0.00809	0.01051	0.00611	-0.00043	-0.01009
IMAGE:121948	IFRD1_	interferon-related_developmental_regulator_1_	None	None	0.0035	-0.00678	0.00381	0.02038	0.0056	0.00612	-0.00559	-0.00675	0.01363	0.00398	0.00629	-0.00514	0.00916	-0.0005	-0.00753	-0.00617	0.01583	-0.00742
IMAGE:121997	None	"ESTs,_Weakly_similar_to_1313294A_aldolase_B_[Homo_sapiens]_[H.sapiens]_"	None	None	-0.00494	-0.02052	0.01191	0.00231	0.00419	0.0064	0.01738	-0.00441	-0.01086	0.00784	-0.0005	-0.01138	-0.01612	0.00075	-0.0163	-0.00496	0.00565	-0.00751
IMAGE:122004	PSG11_	**pregnancy_specific_beta-1-glycoprotein_11_	None	None	0.01037	0.0091	0.01469	0.00282	0.01419	-0.00367	0.00939	-0.00251	-0.01384	0.00591	-0.00072	0.00611	0.00641	-0.00871	0.00146	0.00262	-0.00208	-0.01165
IMAGE:1220403	None	"EST,_Weakly_similar_to_RL11_HUMAN_60S_ribosomal_protein_L11_[H.sapiens]_"	None	None	-0.00855	0.0016	-0.02473	-0.0117	-0.00756	0.0025	0.00169	0.0078	-0.00195	0.00572	0.01701	-0.00492	-0.00812	0.0037	-0.01835	-0.00477	-0.01208	-0.01426
IMAGE:1220441	None	"ESTs,_Moderately_similar_to_ALUC_HUMAN_!!!!_ALU_CLASS_C_WARNING_ENTRY_!!!!_[H.sapiens]_"	None	None	0.00187	-0.00623	0.01041	-0.0039	-0.01541	0.00201	0.00453	0.00329	-0.01022	0.01184	0.00473	0.00036	-0.0118	-0.00446	-0.00673	-0.0078	-0.00749	-0.00995
IMAGE:122077	LOC54499_	putative_membrane_protein_	None	None	-0.00374	-0.0095	0.00821	0.00333	0.00907	0.00839	-0.00228	0.01027	0.01	-0.0118	-0.00353	-0.00493	-0.00131	0.00171	0.00708	0.00387	-0.00012	-0.009
IMAGE:122194	CCT4_	"chaperonin_containing_TCP1,_subunit_4_(delta)_"	None	None	0.00078	-0.00058	-0.00134	-0.00302	0.00724	0.00197	0.00812	-0.00446	-0.00173	-0.00319	-0.00348	0.00451	0.00303	-0.00837	0.00686	0.00806	0.00302	-0.00651
IMAGE:122239	RPS25_	ribosomal_protein_S25_	S	None	-0.01127	-0.00598	0.01139	0.01435	0.01018	-0.01087	0.01176	-0.00052	-0.00449	0.00222	0.00307	0.01491	-0.02501	-0.00505	0.00721	0.0039	-0.01311	-0.00954
IMAGE:122241	PSMB2_	"proteasome_(prosome,_macropain)_subunit,_beta_type,_2_"	None	None	0.01258	0.00224	-0.01274	-0.01584	0.02751	0.00165	0.01509	0.00806	-0.00516	-0.01082	-0.00862	0.02539	0.00005	-0.02216	0.00272	0.00953	-0.03022	-0.01623
IMAGE:122274	LTBP1_	latent_transforming_growth_factor_beta_binding_protein_1_	None	None	-0.00156	-0.00178	-0.01204	-0.00423	0.00703	0.00336	0.0058	-0.00461	0.00265	-0.00816	-0.00409	0.01301	-0.00222	0.00611	0.00612	-0.01089	0.0202	-0.00382
IMAGE:122428	JUNB_	jun_B_proto-oncogene_	None	None	-0.0612	0.06998	-0.01633	0.01389	-0.00949	0.04396	0.02778	-0.04579	-0.03363	-0.00838	-0.01402	0.02171	0.01549	-0.01653	-0.02357	0.01376	-0.00674	-0.01173
IMAGE:122685	ZNF2None5_	zinc_finger_protein_205_	None	None	-0.00062	0.00071	0.00209	0.0007	0.00339	0.00673	-0.01193	0.00561	-0.02002	-0.00949	0.00762	0.00315	-0.00644	0.00515	-0.00234	-0.00675	0.01202	-0.00831
IMAGE:123278	APOA1BP_	apolipoprotein_A-I_binding_protein_	None	None	-0.00476	-0.00412	0.01099	-0.00453	-0.00873	0.00409	-0.01537	-0.00466	-0.00297	0.01461	-0.00027	-0.01915	0.00333	0.00173	-0.01126	-0.01361	-0.00171	-0.01025
IMAGE:123407	None	None	None	None	0.00701	0.01021	-0.00956	-0.0101	-0.00805	0.00629	-0.00469	0.01596	0.00167	-0.00391	-0.00271	-0.0159	0.00384	0.0235	0.00187	-0.00839	0.01165	-0.00698
IMAGE:123408	KIAA1None96_	KIAA1096_protein_	None	None	-0.01401	-0.00255	0.00147	-0.01228	-0.0002	0.00246	0.00963	0.0108	0.01296	-0.00082	0.00659	0.0139	-0.00755	0.00063	0.00137	0.00328	0.0192	-0.00409
IMAGE:123546	None	None	None	None	-0.00074	-0.01429	-0.00101	-0.00266	0.00827	0.00645	0.0064	-0.0037	0.01438	0.00771	-0.01036	0.01007	0.00496	-0.01825	0.0006	-0.01014	0.00361	-0.00747
IMAGE:123627	MGC2None253_	hypothetical_protein_MGC20253_	None	None	0.01198	-0.00115	0.00891	0.00097	-0.00252	-0.00688	0.00671	-0.00569	-0.00942	0.00023	0.00054	0.00399	-0.00006	0.00346	-0.00851	-0.01184	0.00265	-0.01111
IMAGE:123802	MFAP1_	microfibrillar-associated_protein_1_	None	None	0.00012	-0.00809	-0.00786	-0.00052	0.00155	0.00959	0.0157	0.00026	0.01347	-0.0006	0.00072	-0.00257	-0.00434	-0.00053	0.00514	-0.00845	-0.00435	-0.00687
IMAGE:123815	KIAA1259_	hypothetical_protein_KIAA1259_	None	None	0.00624	-0.0006	0.00492	0.01015	0.00101	-0.00189	0.0023	0.00131	0.00669	-0.02688	-0.0012	0.00871	-0.00095	0.00523	-0.00876	-0.01275	0.00495	-0.00846
IMAGE:123971	None	"ESTs,_Weakly_similar_to_DRT2_ARATH_Bifunctional_dihydrofolate_reductase-thymidylate_synthase_2_(DHFR-TS)_[Includes:_Dihydrofolate_reductase_;_Thymidylate_synthase_]_[A.thaliana]_"	S	S	0.00343	0.01054	-0.00312	0.01443	0.00873	-0.00794	0.00697	-0.00219	-0.00934	0.00425	0.00062	0.00129	-0.01698	0.00421	0.0145	0.00338	0.0038	-0.00863
IMAGE:124020	None	ESTs_	None	None	-0.00342	-0.00974	-0.01155	-0.00649	-0.00908	0.00383	0.0104	0.01951	-0.00522	-0.00757	-0.01513	-0.00354	-0.00606	0.00104	-0.00401	-0.00765	0.00259	-0.00534
IMAGE:124043	BHC8None_	BRAF35/HDAC2_complex_(80_kDa)_	None	None	0.00423	0.00077	-0.00485	-0.00508	-0.00661	-0.00436	-0.00129	-0.00069	-0.00601	-0.00146	-0.01217	0.00629	-0.00135	-0.01962	0.0099	0.00819	-0.01092	-0.01067
IMAGE:124116	NCUBE1_	non-canonical_ubquitin_conjugating_enzyme_1_	None	None	0.00183	-0.00039	-0.00575	0.00016	0.00178	0.00511	0.00689	0.00051	0.00136	-0.0001	0.00374	0.00001	0.005	-0.00891	0.00346	0.00584	0.00329	-0.00816
IMAGE:124138	NXF1_	nuclear_RNA_export_factor_1_	M/G1	None	0.00092	-0.00602	-0.00926	-0.01462	0.00727	-0.0031	-0.00936	0.00634	0.00239	-0.00493	-0.00641	0.00181	0.00491	-0.02253	-0.03185	-0.00165	0.00856	-0.00983
IMAGE:124139	None	ESTs_	None	None	0.00475	-0.00122	-0.00274	0.01035	-0.00415	-0.0071	-0.00818	-0.00448	0.00012	-0.01168	-0.00028	-0.00844	0.00273	0.0055	-0.00154	0.00268	0.01161	-0.00735
IMAGE:124179	FLJ2None618_	hypothetical_protein_FLJ20618_	None	None	-0.00893	-0.00477	0.00707	-0.00693	0.01505	0.00027	0.00137	0.00903	0.00247	-0.00897	0.01475	-0.00845	0.0058	-0.01212	0.00678	-0.01305	0.00359	-0.00688
IMAGE:124261	SNRP7None_	small_nuclear_ribonucleoprotein_70kD_polypeptide_(RNP_antigen)_	None	None	-0.0027	-0.00492	0.00265	0.00655	-0.00508	-0.00553	0.00933	-0.00032	0.00532	-0.0061	-0.01044	-0.02084	0.00147	0.00412	0.00246	0.00684	0.00531	-0.00646
IMAGE:124474	PRKWNK1_	"protein_kinase,_lysine_deficient_1_"	None	None	0.00251	-0.00344	0.00171	0.00286	-0.00024	-0.00206	0.00222	0.00827	-0.00123	-0.0192	-0.00191	0.00216	0.01017	0.01362	0.01308	0.0162	0.01424	-0.00405
IMAGE:124629	HNRPH3_	heterogeneous_nuclear_ribonucleoprotein_H3_(2H9)_	None	None	0.00669	-0.00142	-0.00324	0.00042	-0.0058	-0.00786	-0.00204	-0.00603	0.00373	-0.01229	0.01091	-0.00636	-0.01034	-0.00775	0.0015	0.00244	0.00203	-0.00932
IMAGE:124661	None	None	None	None	-0.00358	-0.00534	-0.00016	0.00314	-0.00082	-0.00378	-0.00175	0.0008	-0.00181	0.00013	0.00445	0.00094	-0.00066	-0.00148	0.00163	-0.00021	0.00156	-0.00074
IMAGE:124824	RPL1NoneA_	ribosomal_protein_L10a_	None	None	-0.00199	0.00414	-0.00073	0.00451	0.00198	0.00165	0.00054	0.01833	0.00403	-0.01149	0.01609	-0.00457	0.00789	0.00078	-0.01459	0.00331	-0.00739	-0.01471
IMAGE:124922	SZF1_	KRAB-zinc_finger_protein_SZF1-1_	None	None	0.0058	-0.00899	-0.00901	-0.00571	-0.00246	-0.00585	-0.01209	-0.00073	-0.00926	0.00244	0.00902	-0.00632	0.00237	0.00057	0.00442	-0.00879	-0.00004	-0.00946
IMAGE:125183	SSBP1_	single-stranded_DNA_binding_protein_	None	None	-0.01407	-0.00072	0.00648	-0.00123	0.0066	-0.00925	-0.00409	-0.00173	0.01405	-0.00464	0.0014	-0.0022	0.00666	-0.00409	0.00822	-0.00941	-0.00604	-0.00979
IMAGE:125589	USP4_	**ubiquitin_specific_protease_4_(proto-oncogene)_	None	None	-0.00264	0.00397	0.00599	0.01632	0.01088	-0.00604	-0.01441	0.0167	0.00379	-0.02642	-0.01347	0.00139	0.00493	0.00124	0.00655	0.00589	0.00489	-0.00787
IMAGE:1256764	SF3B1_	"splicing_factor_3b,_subunit_1,_155kD_"	None	None	-0.00202	0.00618	0.00797	0.00121	-0.00381	-0.01122	0.0074	-0.00806	0.0061	-0.00288	0.00921	-0.00687	0.00035	-0.00022	-0.00035	0.00269	0.00986	-0.00736
IMAGE:126221	TPD52L2_	tumor_protein_D52-like_2_	None	None	0.00075	-0.00623	0.01489	-0.0015	0.00956	0.00912	-0.00017	0.00077	0.01061	-0.02179	-0.00311	-0.00125	-0.00289	-0.01059	-0.00487	0.00526	-0.00306	-0.0117
IMAGE:126230	DKFZp547O146_	hypothetical_protein_DKFZp547O146_	M/G1	None	0.0125	-0.00448	-0.00494	-0.00017	0.00187	-0.00792	0.0033	0.00019	-0.00417	-0.00072	-0.01468	0.00323	0.00048	-0.00789	-0.00931	-0.00014	0.00837	-0.01034
IMAGE:126239	MRPL16_	mitochondrial_ribosomal_protein_L16_	None	None	0.0153	0.02204	0.00131	0.00428	0.00705	-0.00133	-0.00178	0.00024	0.0055	-0.0103	-0.00041	-0.0011	-0.00013	0.00856	-0.00574	-0.00361	-0.00081	-0.01247
IMAGE:126320	JUP_	junction_plakoglobin_	None	None	-0.00111	0.00407	-0.0091	-0.00154	-0.00353	0.00485	0.00493	0.00931	0.00178	-0.02116	-0.00023	0.00813	0.00084	-0.00557	0.00756	0.00678	-0.00447	-0.00963
IMAGE:126406	PIK3R3_	"phosphoinositide-3-kinase,_regulatory_subunit,_polypeptide_3_(p55,_gamma)_"	None	None	-0.00253	-0.00366	-0.00551	-0.00597	0.00234	-0.0029	-0.00549	0.00473	0.0056	0.00018	0.00301	0.00579	0.00171	-0.00069	0.00417	-0.00363	0.00669	-0.00789
IMAGE:126419	NIT1_	nitrilase_1_	None	None	-0.00004	-0.00069	0.00838	0.00867	0.00363	-0.00237	0.0021	-0.002	0.00148	-0.0068	0.00721	0.0022	0.00651	0.00426	0.00043	-0.00194	-0.00884	-0.01164
IMAGE:126447	None	"ESTs,_Weakly_similar_to_A42442_integrin_beta-1_chain,_splice_form_beta-1-S_-_human_(fragment)_[H.sapiens]_"	None	None	-0.00832	0.01065	-0.00851	-0.00476	-0.00394	-0.00763	0.0094	0.00374	0.0072	-0.00199	-0.01627	0.01091	-0.00248	-0.00298	0.00553	-0.0027	0.00119	-0.00753
IMAGE:126847	None	None	None	None	0.00327	0.00639	0.00532	0.00227	0.01335	-0.02016	-0.00724	-0.00812	-0.00749	-0.02341	-0.00481	0.00249	0.00448	-0.01295	-0.00869	-0.01376	-0.02316	-0.01538
IMAGE:126858	SOAT1_	sterol_O-acyltransferase_(acyl-Coenzyme_A:_cholesterol_acyltransferase)_1_	None	None	-0.0039	-0.00052	-0.00712	-0.00138	0.00557	-0.00196	0.00196	-0.00667	0.00682	0.00156	-0.00105	0.00879	0.00251	0.00317	0.00175	-0.00881	0.00805	-0.00619
IMAGE:126887	None	"Homo_sapiens_cDNA_FLJ38182_fis,_clone_FCBBF1000131_"	None	None	0.00386	-0.00507	0.00212	-0.00471	0.00637	0.00242	-0.00932	0.00635	-0.01703	-0.01474	-0.01418	-0.00057	-0.00448	0.00625	0.01183	-0.01192	0.0038	-0.00626
IMAGE:127099	PARD3_	par-3_partitioning_defective_3_homolog_(C._elegans)_	None	None	-0.00408	0.00317	-0.00293	-0.00095	-0.00571	-0.007	0.01217	-0.00163	-0.00683	0.00155	-0.01092	-0.01383	-0.00576	0.00166	0.00898	0.01132	0.00004	-0.00755
IMAGE:127147	None	"Homo_sapiens,_similar_to_Basement_membrane-specific_heparan_sulfate_proteoglycan_core_protein_precursor_(HSPG)_(Perlecan)_(PLC),_clone_MGC:45830_IMAGE:4621724,_mRNA,_complete_cds_"	None	None	-0.00118	0.00111	-0.00715	-0.00395	0.0028	0.00836	-0.00399	-0.01048	-0.00686	-0.00754	-0.00524	0.0049	0.00168	0.0038	-0.00263	0.0043	-0.00685	-0.00881
IMAGE:127194	FLJ13195_	hypothetical_protein_FLJ13195_similar_to_stromal_antigen_3_	None	None	-0.00351	0.00997	0.00486	-0.00266	-0.00305	-0.01208	0.01071	-0.00203	0.01208	0.00243	0.00026	-0.00038	-0.00304	-0.0027	0.00027	0.00212	0.00513	-0.0091
IMAGE:127267	NFIX_	nuclear_factor_I/X_(CCAAT-binding_transcription_factor)_	None	None	-0.0013	0.00053	0.01154	-0.00158	0.02076	0.0004	-0.00773	-0.00547	-0.01081	0.00163	-0.00254	0.02171	0.00973	0.00275	-0.00643	-0.01274	-0.00275	-0.0105
IMAGE:127408	None	"ESTs,_Weakly_similar_to_hypothetical_protein_FLJ20489_[Homo_sapiens]_[H.sapiens]_"	None	None	0.01004	-0.00546	0.01841	0.00324	0.00719	0.00637	0.00317	0.00676	-0.00659	-0.01367	-0.00252	0.00723	0.00442	0.00174	0.00428	-0.01213	0.00666	-0.00625
IMAGE:127510	CDC25A_	cell_division_cycle_25A_	G1/S	G1/S	0.00596	0.00035	0.00756	-0.00984	-0.00247	0.00726	0.00284	-0.02108	-0.00029	-0.00894	-0.00112	-0.0103	-0.00754	-0.00307	0.02269	-0.00005	-0.01691	-0.00968
IMAGE:127549	KIAANone676_	KIAA0676_protein_	None	None	0.00618	0.00904	0.006	-0.01581	-0.00355	0.00597	0.00443	0.00849	0.00683	-0.01088	0.00676	-0.00595	-0.00369	0.01434	-0.00423	0.00125	0.00674	-0.00787
IMAGE:127580	SLC11A2_	"solute_carrier_family_11_(proton-coupled_divalent_metal_ion_transporters),_member_2_"	None	None	-0.00387	-0.00404	0.00499	-0.0059	-0.01105	-0.00267	0.01428	-0.00464	-0.00249	-0.00405	0.00284	0.00968	-0.01526	0.01029	0.0015	-0.01151	-0.00008	-0.00648
IMAGE:127636	None	"ESTs,_Moderately_similar_to_ZRF1_HUMAN_Zuotin_related_factor-1_(M-phase_phosphoprotein_11)_[H.sapiens]_"	None	None	-0.00605	-0.00204	0.00205	-0.00854	-0.00221	0.0098	-0.00421	0.01151	-0.01376	-0.01403	0.00006	-0.00064	-0.00274	0.00132	-0.00091	0.00252	0.00326	-0.00884
IMAGE:127677	HSU532None9_	transformer-2_alpha_(htra-2_alpha)_	None	None	0.00485	-0.00096	0.00399	0.00535	-0.00656	-0.00541	0.00691	-0.00394	-0.00001	0.00375	-0.00631	-0.00851	-0.0015	0.0014	0.00128	0.00008	0.00595	-0.00746
IMAGE:127925	DDX18_	DEAD/H_(Asp-Glu-Ala-Asp/His)_box_polypeptide_18_(Myc-regulated)_	None	None	0.01025	-0.00387	-0.00709	0.00832	-0.0024	-0.00252	0.00025	0.00777	-0.00315	-0.00459	0.00616	0.00223	0.00229	-0.0037	0.00325	0.00231	0.00998	-0.00834
IMAGE:127970	None	"ESTs,_Moderately_similar_to_ZN91_HUMAN_Zinc_finger_protein_91_(Zinc_finger_protein_HTF10)_(HPF7)_[H.sapiens]_"	None	None	-0.0024	-0.0043	0.00866	0.00175	-0.00333	-0.00088	0.00297	-0.00697	-0.00511	0.00008	-0.00779	-0.00098	0.00784	-0.00114	0.01045	0.00746	-0.00388	-0.00714
IMAGE:128126	DAF_	"decay_accelerating_factor_for_complement_(CD55,_Cromer_blood_group_system)_"	None	None	0.00182	-0.00391	-0.00151	-0.00081	0.00627	-0.00739	0.0088	-0.00355	-0.00117	0.00414	-0.00862	0.01084	0.00061	-0.00923	-0.00823	0.00498	0.00054	-0.00849
